metric,k,actual_user,actual_sample,predicted_user,is_correct,score,neighbor_count,neighbors_json,distances_by_user_json
euclidean,3,Kosak,3,Rita skeeter,False,81.481847,3,"[{""distance"": 81.4787273546393, ""sample"": 5, ""user"": ""Rita skeeter""}, {""distance"": 81.48001056838591, ""sample"": 5, ""user"": ""Kosak""}, {""distance"": 81.48496759352264, ""sample"": 3, ""user"": ""Rita skeeter""}]","{""Kosak"": 81.48001056838591, ""Rita skeeter"": 81.48184747408098}"
euclidean,3,Kosak,4,Rita skeeter,False,2.419346,3,"[{""distance"": 2.2377604604350636, ""sample"": 5, ""user"": ""Rita skeeter""}, {""distance"": 2.3821204728332646, ""sample"": 5, ""user"": ""Kosak""}, {""distance"": 2.600931138345501, ""sample"": 2, ""user"": ""Rita skeeter""}]","{""Kosak"": 2.3821204728332646, ""Rita skeeter"": 2.4193457993902823}"
euclidean,3,Kosak,5,Rita skeeter,False,0.720973,3,"[{""distance"": 0.19421368742712347, ""sample"": 5, ""user"": ""Rita skeeter""}, {""distance"": 1.247731826975692, ""sample"": 3, ""user"": ""Rita skeeter""}, {""distance"": 1.2945225824809758, ""sample"": 5, ""user"": ""Micha\u0142 Wo\u017aniak""}]","{""Micha\u0142 Wo\u017aniak"": 1.2945225824809758, ""Rita skeeter"": 0.7209727572014077}"
euclidean,3,Lukasz,1,Lukasz,True,185.6711,3,"[{""distance"": 185.67109960939052, ""sample"": 3, ""user"": ""Lukasz""}, {""distance"": 222.70858523254591, ""sample"": 5, ""user"": ""HETER""}, {""distance"": 227.72715424800407, ""sample"": 4, ""user"": ""Majkel""}]","{""HETER"": 222.70858523254591, ""Lukasz"": 185.67109960939052, ""Majkel"": 227.72715424800407}"
euclidean,3,Lukasz,2,HETER,False,327.253874,3,"[{""distance"": 327.25387422077057, ""sample"": 1, ""user"": ""HETER""}, {""distance"": 353.65861338328966, ""sample"": 3, ""user"": ""Majkel""}, {""distance"": 363.8740812754876, ""sample"": 1, ""user"": ""Sylwia""}]","{""HETER"": 327.25387422077057, ""Majkel"": 353.65861338328966, ""Sylwia"": 363.8740812754876}"
euclidean,3,Lukasz,3,Lukasz,True,185.6711,3,"[{""distance"": 185.67109960939052, ""sample"": 1, ""user"": ""Lukasz""}, {""distance"": 208.18140711946512, ""sample"": 5, ""user"": ""Marcin""}, {""distance"": 227.62712110068088, ""sample"": 5, ""user"": ""HETER""}]","{""HETER"": 227.62712110068088, ""Lukasz"": 185.67109960939052, ""Marcin"": 208.18140711946512}"
euclidean,3,Lukasz,4,Dominik,False,395.955324,3,"[{""distance"": 395.9553238600863, ""sample"": 2, ""user"": ""Dominik""}, {""distance"": 407.7689184803479, ""sample"": 5, ""user"": ""Majkel""}, {""distance"": 411.6432604391585, ""sample"": 4, ""user"": ""Marcin""}]","{""Dominik"": 395.9553238600863, ""Majkel"": 407.7689184803479, ""Marcin"": 411.6432604391585}"
euclidean,3,Lukasz,5,Olo,False,386.534306,3,"[{""distance"": 386.5343055212978, ""sample"": 2, ""user"": ""Olo""}, {""distance"": 423.01663110765156, ""sample"": 4, ""user"": ""Dominik""}, {""distance"": 465.25395848176487, ""sample"": 2, ""user"": ""Majkel""}]","{""Dominik"": 423.01663110765156, ""Majkel"": 465.25395848176487, ""Olo"": 386.5343055212978}"
euclidean,3,Maja,1,HETER,False,201.771944,3,"[{""distance"": 165.17377065430162, ""sample"": 2, ""user"": ""HETER""}, {""distance"": 182.9509147814518, ""sample"": 1, ""user"": ""Olo""}, {""distance"": 238.3701173291239, ""sample"": 5, ""user"": ""HETER""}]","{""HETER"": 201.77194399171276, ""Olo"": 182.9509147814518}"
euclidean,3,Maja,2,Dominik,False,165.610788,3,"[{""distance"": 165.61078842549387, ""sample"": 3, ""user"": ""Dominik""}, {""distance"": 244.63662055121915, ""sample"": 3, ""user"": ""Maja""}, {""distance"": 245.03878964712752, ""sample"": 1, ""user"": ""HETER""}]","{""Dominik"": 165.61078842549387, ""HETER"": 245.03878964712752, ""Maja"": 244.63662055121915}"
euclidean,3,Maja,3,Dominik,False,176.931116,3,"[{""distance"": 176.93111646564856, ""sample"": 2, ""user"": ""Dominik""}, {""distance"": 192.6011621499945, ""sample"": 5, ""user"": ""Maja""}, {""distance"": 225.08804301674965, ""sample"": 1, ""user"": ""HETER""}]","{""Dominik"": 176.93111646564856, ""HETER"": 225.08804301674965, ""Maja"": 192.6011621499945}"
euclidean,3,Maja,4,Dominik,False,510.373664,3,"[{""distance"": 495.3033122686895, ""sample"": 4, ""user"": ""Dominik""}, {""distance"": 525.4440147633424, ""sample"": 3, ""user"": ""Dominik""}, {""distance"": 533.065420755112, ""sample"": 4, ""user"": ""Olo""}]","{""Dominik"": 510.37366351601594, ""Olo"": 533.065420755112}"
euclidean,3,Maja,5,Maja,True,219.56516,3,"[{""distance"": 192.6011621499945, ""sample"": 3, ""user"": ""Maja""}, {""distance"": 219.0592313605742, ""sample"": 1, ""user"": ""HETER""}, {""distance"": 246.5291586423796, ""sample"": 2, ""user"": ""Maja""}]","{""HETER"": 219.0592313605742, ""Maja"": 219.56516039618705}"
euclidean,3,Majkel,1,Mateusz,False,195.945378,3,"[{""distance"": 195.94537828229542, ""sample"": 5, ""user"": ""Mateusz""}, {""distance"": 210.62124400903124, ""sample"": 5, ""user"": ""Sylwia""}, {""distance"": 217.31592567448013, ""sample"": 4, ""user"": ""Anita""}]","{""Anita"": 217.31592567448013, ""Mateusz"": 195.94537828229542, ""Sylwia"": 210.62124400903124}"
euclidean,3,Majkel,2,Olo,False,211.198326,3,"[{""distance"": 211.19832621892368, ""sample"": 4, ""user"": ""Olo""}, {""distance"": 239.1373069701372, ""sample"": 1, ""user"": ""HETER""}, {""distance"": 243.29998745867078, ""sample"": 3, ""user"": ""Dominik""}]","{""Dominik"": 243.29998745867078, ""HETER"": 239.1373069701372, ""Olo"": 211.19832621892368}"
euclidean,3,Majkel,3,HETER,False,223.789466,3,"[{""distance"": 220.88008708768592, ""sample"": 1, ""user"": ""HETER""}, {""distance"": 226.6988452084216, ""sample"": 3, ""user"": ""HETER""}, {""distance"": 296.4408334758744, ""sample"": 2, ""user"": ""Majkel""}]","{""HETER"": 223.78946614805375, ""Majkel"": 296.4408334758744}"
euclidean,3,Majkel,4,HETER,False,168.625079,3,"[{""distance"": 141.28615186629347, ""sample"": 5, ""user"": ""HETER""}, {""distance"": 172.47340155007552, ""sample"": 5, ""user"": ""Marcin""}, {""distance"": 195.96400563243583, ""sample"": 2, ""user"": ""HETER""}]","{""HETER"": 168.62507874936466, ""Marcin"": 172.47340155007552}"
euclidean,3,Majkel,5,Maja,False,281.451441,3,"[{""distance"": 281.45144056395156, ""sample"": 3, ""user"": ""Maja""}, {""distance"": 300.84005781129713, ""sample"": 3, ""user"": ""Majkel""}, {""distance"": 310.38163059865144, ""sample"": 1, ""user"": ""HETER""}]","{""HETER"": 310.38163059865144, ""Maja"": 281.45144056395156, ""Majkel"": 300.84005781129713}"
euclidean,3,Marcin,1,HETER,False,258.066037,3,"[{""distance"": 210.641235128602, ""sample"": 4, ""user"": ""HETER""}, {""distance"": 295.407985184895, ""sample"": 5, ""user"": ""Dominik""}, {""distance"": 305.49083816059334, ""sample"": 5, ""user"": ""HETER""}]","{""Dominik"": 295.407985184895, ""HETER"": 258.06603664459766}"
euclidean,3,Marcin,2,Marcin,True,318.48036,3,"[{""distance"": 318.4803596251667, ""sample"": 4, ""user"": ""Marcin""}, {""distance"": 329.6280318372881, ""sample"": 4, ""user"": ""Emilia_A""}, {""distance"": 382.34527305670014, ""sample"": 2, ""user"": ""Majkel""}]","{""Emilia_A"": 329.6280318372881, ""Majkel"": 382.34527305670014, ""Marcin"": 318.4803596251667}"
euclidean,3,Marcin,3,Emilia_A,False,448.352205,3,"[{""distance"": 368.8233837882478, ""sample"": 3, ""user"": ""Emilia_A""}, {""distance"": 471.05297395560507, ""sample"": 4, ""user"": ""Emilia_A""}, {""distance"": 505.18025802312854, ""sample"": 5, ""user"": ""Emilia_A""}]","{""Emilia_A"": 448.35220525566046}"
euclidean,3,Marcin,4,Emilia_A,False,286.579152,3,"[{""distance"": 286.57915206876925, ""sample"": 2, ""user"": ""Emilia_A""}, {""distance"": 297.4238775772717, ""sample"": 2, ""user"": ""Majkel""}, {""distance"": 318.4803596251667, ""sample"": 2, ""user"": ""Marcin""}]","{""Emilia_A"": 286.57915206876925, ""Majkel"": 297.4238775772717, ""Marcin"": 318.4803596251667}"
euclidean,3,Marcin,5,HETER,False,201.32637,3,"[{""distance"": 172.47340155007552, ""sample"": 4, ""user"": ""Majkel""}, {""distance"": 200.46824410851573, ""sample"": 2, ""user"": ""HETER""}, {""distance"": 202.18449546115144, ""sample"": 5, ""user"": ""HETER""}]","{""HETER"": 201.3263697848336, ""Majkel"": 172.47340155007552}"
euclidean,3,Mateusz,1,Sylwia,False,354.462191,3,"[{""distance"": 325.1252468484662, ""sample"": 2, ""user"": ""Sylwia""}, {""distance"": 334.67056539116817, ""sample"": 2, ""user"": ""Mateusz""}, {""distance"": 383.79913437963774, ""sample"": 3, ""user"": ""Sylwia""}]","{""Mateusz"": 334.67056539116817, ""Sylwia"": 354.46219061405196}"
euclidean,3,Mateusz,2,Sylwia,False,261.429734,3,"[{""distance"": 259.8191004031437, ""sample"": 1, ""user"": ""Sylwia""}, {""distance"": 263.0403685296928, ""sample"": 3, ""user"": ""Sylwia""}, {""distance"": 279.3487461829691, ""sample"": 5, ""user"": ""Anita""}]","{""Anita"": 279.3487461829691, ""Sylwia"": 261.42973446641827}"
euclidean,3,Mateusz,3,Anita,False,224.672433,3,"[{""distance"": 224.67243259970587, ""sample"": 1, ""user"": ""Anita""}, {""distance"": 246.641712959834, ""sample"": 5, ""user"": ""Mateusz""}, {""distance"": 259.1494376957931, ""sample"": 5, ""user"": ""Sylwia""}]","{""Anita"": 224.67243259970587, ""Mateusz"": 246.641712959834, ""Sylwia"": 259.1494376957931}"
euclidean,3,Mateusz,4,Anita,False,318.982069,3,"[{""distance"": 318.9820692272104, ""sample"": 3, ""user"": ""Anita""}, {""distance"": 409.20708762266855, ""sample"": 2, ""user"": ""Olo""}, {""distance"": 414.8586892415737, ""sample"": 4, ""user"": ""Sylwia""}]","{""Anita"": 318.9820692272104, ""Olo"": 409.20708762266855, ""Sylwia"": 414.8586892415737}"
euclidean,3,Mateusz,5,Anita,False,180.818745,3,"[{""distance"": 180.8187448658617, ""sample"": 4, ""user"": ""Anita""}, {""distance"": 195.94537828229542, ""sample"": 1, ""user"": ""Majkel""}, {""distance"": 212.83546171824685, ""sample"": 5, ""user"": ""Sylwia""}]","{""Anita"": 180.8187448658617, ""Majkel"": 195.94537828229542, ""Sylwia"": 212.83546171824685}"
euclidean,3,Michał Woźniak,1,Michał Woźniak,True,0.52786,3,"[{""distance"": 0.40301599622468776, ""sample"": 2, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 0.42929809664734536, ""sample"": 3, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 0.7512659261303043, ""sample"": 4, ""user"": ""Micha\u0142 Wo\u017aniak""}]","{""Micha\u0142 Wo\u017aniak"": 0.5278600063341125}"
euclidean,3,Michał Woźniak,2,Michał Woźniak,True,0.409354,3,"[{""distance"": 0.3500450865399252, ""sample"": 4, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 0.40301599622468776, ""sample"": 1, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 0.47500232870840087, ""sample"": 3, ""user"": ""Micha\u0142 Wo\u017aniak""}]","{""Micha\u0142 Wo\u017aniak"": 0.4093544704910046}"
euclidean,3,Michał Woźniak,3,Michał Woźniak,True,0.551388,3,"[{""distance"": 0.42929809664734536, ""sample"": 1, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 0.47500232870840087, ""sample"": 2, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 0.7498645103324355, ""sample"": 4, ""user"": ""Micha\u0142 Wo\u017aniak""}]","{""Micha\u0142 Wo\u017aniak"": 0.5513883118960606}"
euclidean,3,Michał Woźniak,4,Michał Woźniak,True,0.617059,3,"[{""distance"": 0.3500450865399252, ""sample"": 2, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 0.7498645103324355, ""sample"": 3, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 0.7512659261303043, ""sample"": 1, ""user"": ""Micha\u0142 Wo\u017aniak""}]","{""Micha\u0142 Wo\u017aniak"": 0.617058507667555}"
euclidean,3,Michał Woźniak,5,Michał Woźniak,True,0.983266,3,"[{""distance"": 0.2901565156920751, ""sample"": 3, ""user"": ""Rita skeeter""}, {""distance"": 0.8148977868191439, ""sample"": 4, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 1.1516336334875004, ""sample"": 2, ""user"": ""Micha\u0142 Wo\u017aniak""}]","{""Micha\u0142 Wo\u017aniak"": 0.9832657101533222, ""Rita skeeter"": 0.2901565156920751}"
euclidean,3,Nick:),1,Nick:),True,54.550391,3,"[{""distance"": 34.09808291667129, ""sample"": 4, ""user"": ""Ulung""}, {""distance"": 51.02474641485884, ""sample"": 5, ""user"": ""Nick:)""}, {""distance"": 58.07603565530609, ""sample"": 4, ""user"": ""Nick:)""}]","{""Nick:)"": 54.55039103508247, ""Ulung"": 34.09808291667129}"
euclidean,3,Nick:),2,Bartek,False,56.736173,3,"[{""distance"": 41.25779412735157, ""sample"": 2, ""user"": ""Bartek""}, {""distance"": 72.21455180524542, ""sample"": 5, ""user"": ""Bartek""}, {""distance"": 75.43618163230735, ""sample"": 3, ""user"": ""Ulung""}]","{""Bartek"": 56.7361729662985, ""Ulung"": 75.43618163230735}"
euclidean,3,Nick:),3,Nick:),True,74.75644,3,"[{""distance"": 50.400393057708555, ""sample"": 3, ""user"": ""Bartek""}, {""distance"": 73.78092019685982, ""sample"": 4, ""user"": ""Nick:)""}, {""distance"": 75.73195959668108, ""sample"": 1, ""user"": ""Nick:)""}]","{""Bartek"": 50.400393057708555, ""Nick:)"": 74.75643989677044}"
euclidean,3,Nick:),4,Ulung,False,48.954824,3,"[{""distance"": 38.45137352227247, ""sample"": 2, ""user"": ""Ulung""}, {""distance"": 58.07603565530609, ""sample"": 1, ""user"": ""Nick:)""}, {""distance"": 59.45827398779939, ""sample"": 3, ""user"": ""Ulung""}]","{""Nick:)"": 58.07603565530609, ""Ulung"": 48.95482375503593}"
euclidean,3,Nick:),5,Nick:),True,60.635653,3,"[{""distance"": 51.02474641485884, ""sample"": 1, ""user"": ""Nick:)""}, {""distance"": 61.255861397261015, ""sample"": 4, ""user"": ""Ulung""}, {""distance"": 70.24655870425664, ""sample"": 4, ""user"": ""Nick:)""}]","{""Nick:)"": 60.63565255955774, ""Ulung"": 61.255861397261015}"
euclidean,3,Olo,1,HETER,False,172.891352,3,"[{""distance"": 150.68893025577182, ""sample"": 2, ""user"": ""HETER""}, {""distance"": 182.9509147814518, ""sample"": 1, ""user"": ""Maja""}, {""distance"": 195.0937742231037, ""sample"": 5, ""user"": ""HETER""}]","{""HETER"": 172.89135223943777, ""Maja"": 182.9509147814518}"
euclidean,3,Olo,2,HETER,False,287.119858,3,"[{""distance"": 286.417190361737, ""sample"": 3, ""user"": ""HETER""}, {""distance"": 287.8225252142475, ""sample"": 1, ""user"": ""HETER""}, {""distance"": 303.98635589883463, ""sample"": 3, ""user"": ""Maja""}]","{""HETER"": 287.11985778799226, ""Maja"": 303.98635589883463}"
euclidean,3,Olo,3,HETER,False,211.416425,3,"[{""distance"": 211.4164252464174, ""sample"": 2, ""user"": ""HETER""}, {""distance"": 250.53758043807568, ""sample"": 3, ""user"": ""Lukasz""}, {""distance"": 258.33602166772727, ""sample"": 1, ""user"": ""Olo""}]","{""HETER"": 211.4164252464174, ""Lukasz"": 250.53758043807568, ""Olo"": 258.33602166772727}"
euclidean,3,Olo,4,Olo,True,183.144736,3,"[{""distance"": 183.144736445062, ""sample"": 5, ""user"": ""Olo""}, {""distance"": 211.19832621892368, ""sample"": 2, ""user"": ""Majkel""}, {""distance"": 213.24932343956556, ""sample"": 3, ""user"": ""Dominik""}]","{""Dominik"": 213.24932343956556, ""Majkel"": 211.19832621892368, ""Olo"": 183.144736445062}"
euclidean,3,Olo,5,Olo,True,183.144736,3,"[{""distance"": 183.144736445062, ""sample"": 4, ""user"": ""Olo""}, {""distance"": 199.87385658504152, ""sample"": 3, ""user"": ""Dominik""}, {""distance"": 254.42606541118, ""sample"": 2, ""user"": ""Maja""}]","{""Dominik"": 199.87385658504152, ""Maja"": 254.42606541118, ""Olo"": 183.144736445062}"
euclidean,3,Rita skeeter,1,Kosak,False,1.910148,3,"[{""distance"": 0.4559168142796841, ""sample"": 2, ""user"": ""Kosak""}, {""distance"": 0.7642461217160286, ""sample"": 2, ""user"": ""Rita skeeter""}, {""distance"": 3.364378256556354, ""sample"": 4, ""user"": ""Kosak""}]","{""Kosak"": 1.910147535418019, ""Rita skeeter"": 0.7642461217160286}"
euclidean,3,Rita skeeter,2,Kosak,False,1.603009,3,"[{""distance"": 0.6050873897908736, ""sample"": 2, ""user"": ""Kosak""}, {""distance"": 0.7642461217160286, ""sample"": 1, ""user"": ""Rita skeeter""}, {""distance"": 2.600931138345501, ""sample"": 4, ""user"": ""Kosak""}]","{""Kosak"": 1.6030092640681872, ""Rita skeeter"": 0.7642461217160286}"
euclidean,3,Rita skeeter,3,Michał Woźniak,False,0.696904,3,"[{""distance"": 0.2901565156920751, ""sample"": 5, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 1.103650571546885, ""sample"": 4, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 1.1299056831971837, ""sample"": 5, ""user"": ""Rita skeeter""}]","{""Micha\u0142 Wo\u017aniak"": 0.69690354361948, ""Rita skeeter"": 1.1299056831971837}"
euclidean,3,Rita skeeter,4,Michał Woźniak,False,3.53263,3,"[{""distance"": 3.309892852588338, ""sample"": 1, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 3.59267041531311, ""sample"": 3, ""user"": ""Micha\u0142 Wo\u017aniak""}, {""distance"": 3.695327611003251, ""sample"": 2, ""user"": ""Micha\u0142 Wo\u017aniak""}]","{""Micha\u0142 Wo\u017aniak"": 3.5326302929682334}"
euclidean,3,Rita skeeter,5,Kosak,False,0.194214,3,"[{""distance"": 0.19421368742712347, ""sample"": 5, ""user"": ""Kosak""}, {""distance"": 1.1299056831971837, ""sample"": 3, ""user"": ""Rita skeeter""}, {""distance"": 1.2153486152778388, ""sample"": 5, ""user"": ""Micha\u0142 Wo\u017aniak""}]","{""Kosak"": 0.19421368742712347, ""Micha\u0142 Wo\u017aniak"": 1.2153486152778388, ""Rita skeeter"": 1.1299056831971837}"
euclidean,3,Sylwia,1,Sylwia,True,246.428443,3,"[{""distance"": 246.4284430312339, ""sample"": 3, ""user"": ""Sylwia""}, {""distance"": 259.8191004031437, ""sample"": 2, ""user"": ""Mateusz""}, {""distance"": 287.99529132315143, ""sample"": 3, ""user"": ""HETER""}]","{""HETER"": 287.99529132315143, ""Mateusz"": 259.8191004031437, ""Sylwia"": 246.4284430312339}"
euclidean,3,Sylwia,2,Sylwia,True,291.087388,3,"[{""distance"": 285.77214479893155, ""sample"": 3, ""user"": ""Sylwia""}, {""distance"": 296.4026318549363, ""sample"": 1, ""user"": ""Sylwia""}, {""distance"": 325.1252468484662, ""sample"": 1, ""user"": ""Mateusz""}]","{""Mateusz"": 325.1252468484662, ""Sylwia"": 291.08738832693393}"
euclidean,3,Sylwia,3,Sylwia,True,266.100294,3,"[{""distance"": 246.4284430312339, ""sample"": 1, ""user"": ""Sylwia""}, {""distance"": 263.0403685296928, ""sample"": 2, ""user"": ""Mateusz""}, {""distance"": 285.77214479893155, ""sample"": 2, ""user"": ""Sylwia""}]","{""Mateusz"": 263.0403685296928, ""Sylwia"": 266.1002939150827}"
euclidean,3,Sylwia,4,Anita,False,383.962544,3,"[{""distance"": 383.9625444468031, ""sample"": 3, ""user"": ""Anita""}, {""distance"": 414.8586892415737, ""sample"": 4, ""user"": ""Mateusz""}, {""distance"": 415.2391121814022, ""sample"": 2, ""user"": ""Olo""}]","{""Anita"": 383.9625444468031, ""Mateusz"": 414.8586892415737, ""Olo"": 415.2391121814022}"
euclidean,3,Sylwia,5,Majkel,False,210.621244,3,"[{""distance"": 210.62124400903124, ""sample"": 1, ""user"": ""Majkel""}, {""distance"": 212.83546171824685, ""sample"": 5, ""user"": ""Mateusz""}, {""distance"": 254.63739177988433, ""sample"": 4, ""user"": ""Anita""}]","{""Anita"": 254.63739177988433, ""Majkel"": 210.62124400903124, ""Mateusz"": 212.83546171824685}"
euclidean,3,Ulung,1,Ulung,True,64.548275,3,"[{""distance"": 63.16995755459603, ""sample"": 4, ""user"": ""Nick:)""}, {""distance"": 63.61282299250036, ""sample"": 2, ""user"": ""Ulung""}, {""distance"": 65.48372661926756, ""sample"": 3, ""user"": ""Ulung""}]","{""Nick:)"": 63.16995755459603, ""Ulung"": 64.54827480588396}"
euclidean,3,Ulung,2,Nick:),False,49.478118,3,"[{""distance"": 38.45137352227247, ""sample"": 4, ""user"": ""Nick:)""}, {""distance"": 53.49659609991083, ""sample"": 3, ""user"": ""Ulung""}, {""distance"": 60.5048619152109, ""sample"": 1, ""user"": ""Nick:)""}]","{""Nick:)"": 49.478117718741686, ""Ulung"": 53.49659609991083}"
euclidean,3,Ulung,3,Bartek,False,51.428412,3,"[{""distance"": 51.428411825647636, ""sample"": 5, ""user"": ""Bartek""}, {""distance"": 53.49659609991083, ""sample"": 2, ""user"": ""Ulung""}, {""distance"": 59.45827398779939, ""sample"": 4, ""user"": ""Nick:)""}]","{""Bartek"": 51.428411825647636, ""Nick:)"": 59.45827398779939, ""Ulung"": 53.49659609991083}"
euclidean,3,Ulung,4,Nick:),False,54.539001,3,"[{""distance"": 34.09808291667129, ""sample"": 1, ""user"": ""Nick:)""}, {""distance"": 61.255861397261015, ""sample"": 5, ""user"": ""Nick:)""}, {""distance"": 68.26305737270408, ""sample"": 4, ""user"": ""Nick:)""}]","{""Nick:)"": 54.53900056221213}"
euclidean,3,Ulung,5,Bartek,False,120.444761,3,"[{""distance"": 120.44476115318345, ""sample"": 1, ""user"": ""Bartek""}, {""distance"": 301.64277220971087, ""sample"": 1, ""user"": ""Maja""}, {""distance"": 305.9801880529906, ""sample"": 3, ""user"": ""Kosak""}]","{""Bartek"": 120.44476115318345, ""Kosak"": 305.9801880529906, ""Maja"": 301.64277220971087}"
